std_dev_out_c,std_dev_in_c,avg_out_c,avg_in_c,in_pack_num_c,out_pack_num_c,in_pack_ratio_c,out_pack_ratio_c,total_pack_num_c,total_pack_sum_c,in_pack_sum_c,out_pack_sum_c,sum_med_c,std_dev_med_c,avg_med_c,sum_burst_med_c,avg_burst_med_c,std_burst_med_c,in_num_30_c,out_num_30_c,in_sum_30_c,out_sum_30_c,total_sum_pack_per_sec_c,total_num_pack_per_sec_c
10233.32,1209.439,-13817.379,738.078,333,6261,0.051,0.949,6594,-3035136,170496,-3205632,2732.25,1.083,5.901,688008.02,1485.978,981.202,0.3,0.733,-0.692,1.692,-76.899,0.167
9512.315,1243.359,-14267.429,733.714,321,6242,0.049,0.951,6563,-3031552,164352,-3195904,2081.77,1.279,4.647,534467.935,1193.009,848.461,0.3,0.733,-0.692,1.692,-97.535,0.211
10202.894,1113.615,-13733.906,720.755,328,6250,0.05,0.95,6578,-3032064,167936,-3200000,2072.16,1.119,4.447,547177.845,1174.201,843.009,0.3,0.733,-0.692,1.692,-102.258,0.222
9669.636,1097.045,-13332.813,746.057,357,6406,0.053,0.947,6763,-3097088,182784,-3279872,4484.81,2.355,9.134,1252670.475,2551.264,1831.006,0.3,0.733,-0.692,1.692,-48.965,0.107
9788.943,981.923,-14236.319,739.556,325,6284,0.049,0.951,6609,-3051008,166400,-3217408,3375.195,1.73,7.484,855896.37,1897.775,1325.978,0.333,0.7,-0.909,1.909,-60.55,0.131
9735.599,891.987,-14123.429,709.453,309,6179,0.048,0.952,6488,-3005440,158208,-3163648,13934.63,12.855,31.174,3775287.83,8445.834,6000.308,0.3,0.733,-0.692,1.692,-14.112,0.03
10120.333,1328.136,-13678.326,763.697,355,6385,0.053,0.947,6740,-3087360,181760,-3269120,2962.225,1.55,6.21,796829.01,1670.501,1163.502,0.3,0.733,-0.692,1.692,-71.581,0.156
9747.599,1045.979,-13872.461,744.727,352,6584,0.051,0.949,6936,-3190784,180224,-3371008,2211.85,1.425,4.561,629551.555,1298.044,1006.182,0.3,0.733,-0.692,1.692,-98.728,0.215
9530.011,712.405,-14384.432,688.072,297,6237,0.045,0.955,6534,-3041280,152064,-3193344,2395.61,1.315,5.408,596961.04,1347.542,929.854,0.3,0.733,-0.692,1.692,-83.963,0.18
9692.1,1250.41,-14172.07,732.07,326,6311,0.049,0.951,6637,-3064320,166912,-3231232,2145.045,1.306,4.704,562856.87,1234.335,887.82,0.3,0.733,-0.692,1.692,-95.11,0.206
9820.882,787.093,-14069.939,699.808,313,6293,0.047,0.953,6606,-3061760,160256,-3222016,2971.965,1.85,6.489,784062.17,1711.926,1269.055,0.3,0.733,-0.692,1.692,-70.343,0.152
9701.85,961.871,-13884.235,727.126,338,6454,0.05,0.95,6792,-3131392,173056,-3304448,2339.595,1.17,4.915,622494.44,1307.761,903.393,0.3,0.733,-0.692,1.692,-92.353,0.2
9590.223,1293.565,-13889.641,737.368,337,6348,0.05,0.95,6685,-3077632,172544,-3250176,2091.27,1.158,4.469,555853.745,1187.722,878.46,0.3,0.733,-0.692,1.692,-102.315,0.222
9564.539,921.934,-13821.812,738.335,336,6317,0.051,0.949,6653,-3062272,172032,-3234304,2158.21,0.991,4.621,561225.685,1201.768,850.449,0.3,0.733,-0.692,1.692,-97.783,0.212
9875.394,784.348,-13498.377,681.238,318,6301,0.048,0.952,6619,-3063296,162816,-3226112,2376.24,1.023,4.971,625510.645,1308.6,895.295,0.3,0.733,-0.692,1.692,-91.092,0.197
9928.683,1191.784,-14063.231,744.524,333,6290,0.05,0.95,6623,-3049984,170496,-3220480,1241.1,0.74,2.71,323656.44,706.673,523.826,0.3,0.733,-0.692,1.692,-167.243,0.363
9255.055,1073.497,-14232.247,734.018,324,6310,0.049,0.951,6634,-3064832,165888,-3230720,3749.135,2.548,8.276,995122.655,2196.739,1657.71,0.3,0.733,-0.692,1.692,-53.676,0.116
9841.084,847.008,-14229.991,726.273,322,6309,0.049,0.951,6631,-3065344,164864,-3230208,2619.07,1.57,5.769,682348.845,1502.971,1065.28,0.3,0.733,-0.692,1.692,-77.931,0.169
9977.231,716.431,-14000.552,689.316,311,6344,0.047,0.953,6655,-3088896,159232,-3248128,2780.915,1.601,6.006,734094.5,1585.517,1192.573,0.3,0.733,-0.692,1.692,-78.257,0.169
11225.88,956.698,-14409.143,707.157,308,6304,0.047,0.953,6612,-3069952,157696,-3227648,2204.65,1.099,4.932,550730.405,1232.059,866.408,0.3,0.733,-0.692,1.692,-93.043,0.2
9069.118,1360.789,-13994.667,766.892,346,6314,0.052,0.948,6660,-3055616,177152,-3232768,2696.185,2.172,5.836,753933.825,1631.891,1295.822,0.333,0.7,-0.909,1.909,-76.048,0.166
9598.754,1061.091,-14559.712,770.306,334,6313,0.05,0.95,6647,-3061248,171008,-3232256,2760.555,2.691,6.217,682166.755,1536.412,1513.945,0.3,0.733,-0.692,1.692,-73.944,0.161
9616.39,1044.224,-14142.026,681.163,302,6270,0.046,0.954,6572,-3055616,154624,-3210240,3235.64,1.916,7.127,841849.545,1854.294,1377.97,0.3,0.733,-0.692,1.692,-65.229,0.14
9351.024,735.281,-14007.795,687.794,313,6402,0.047,0.953,6715,-3117568,160256,-3277824,4438.09,3.917,9.503,1277483.705,2735.511,2261.933,0.333,0.7,-0.909,1.909,-47.051,0.101
9708.844,700.846,-14149.009,623.79,279,6356,0.042,0.958,6635,-3111424,142848,-3254272,2921.545,1.358,6.365,740319.745,1612.897,1099.38,0.333,0.7,-0.909,1.909,-73.523,0.157
9638.036,1218.032,-14779.89,780.977,331,6293,0.05,0.95,6624,-3052544,169472,-3222016,3833.41,3.104,8.812,999423.23,2297.525,1780.504,0.3,0.733,-0.692,1.692,-51.24,0.111
10245.377,641.207,-14140.632,667.63,296,6297,0.045,0.955,6593,-3072512,151552,-3224064,2806.235,1.95,6.168,721577.245,1585.884,1338.478,0.333,0.7,-0.909,1.909,-77.196,0.166
8884.221,1366.251,-14179.31,765.793,347,6425,0.051,0.949,6772,-3111936,177664,-3289600,3793.595,2.334,8.176,1014236.285,2185.854,1549.762,0.3,0.733,-0.692,1.692,-54.324,0.118
9580.621,902.236,-14187.137,721.762,320,6290,0.048,0.952,6610,-3056640,163840,-3220480,2955.07,1.718,6.509,764334.025,1683.555,1187.428,0.3,0.733,-0.692,1.692,-69.271,0.15
9245.167,2046.961,-13834.269,790.069,537,9430,0.054,0.946,9967,-4553216,274944,-4828160,5949.07,2.455,8.535,2405954.645,3451.872,2634.531,0.4,0.633,-1.714,2.714,-51.656,0.113
9111.373,805.819,-14270.129,662.147,441,9532,0.044,0.956,9973,-4654592,225792,-4880384,5560.84,2.455,8.142,2218734.29,3248.513,2424.545,0.333,0.7,-0.909,1.909,-55.034,0.118
9761.172,1918.518,-14152.397,733.567,490,9481,0.049,0.951,9971,-4603392,250880,-4854272,4098.675,1.32,5.983,1564502.25,2283.945,1576.066,0.4,0.633,-1.714,2.714,-75.454,0.163
9988.19,1604.868,-14413.714,784.048,513,9459,0.051,0.949,9972,-4580352,262656,-4843008,4067.81,1.353,6.062,1530209.155,2280.491,1584.087,0.333,0.7,-0.909,1.909,-73.726,0.161
9885.852,993.321,-14428.402,680.641,448,9525,0.045,0.955,9973,-4647424,229376,-4876800,3874.04,1.196,5.739,1452418.88,2151.732,1489.801,0.333,0.7,-0.909,1.909,-79.445,0.17
9827.418,1105.831,-14037.087,721.252,486,9486,0.049,0.951,9972,-4608000,248832,-4856832,4698.93,1.409,6.8,1805090.455,2612.287,1792.81,0.333,0.7,-0.909,1.909,-66.229,0.143
9318.216,1202.524,-14364.696,699.834,462,9511,0.046,0.954,9973,-4633088,236544,-4869632,3478.495,1.25,5.138,1336866.675,1974.692,1424.4,0.367,0.667,-1.222,2.222,-88.339,0.19
10590.6,870.018,-14481.852,672.0,441,9532,0.044,0.956,9973,-4654592,225792,-4880384,6190.515,2.288,9.198,2370100.295,3521.694,2531.93,0.367,0.667,-1.222,2.222,-49.768,0.107
10164.745,1016.342,-14454.504,699.429,459,9514,0.046,0.954,9973,-4636160,235008,-4871168,4601.56,1.733,6.837,1765624.47,2623.513,1894.496,0.333,0.7,-0.909,1.909,-66.089,0.142
10028.839,837.979,-14292.457,679.153,451,9519,0.045,0.955,9970,-4642816,230912,-4873728,4603.905,2.627,6.761,1880579.79,2761.497,2404.248,0.367,0.667,-1.222,2.222,-67.823,0.146
9410.704,2687.408,-14470.898,816.432,531,9440,0.053,0.947,9971,-4561408,271872,-4833280,5372.015,2.55,8.054,2112816.12,3167.64,2406.922,0.4,0.633,-1.714,2.714,-54.791,0.12
9466.418,1884.377,-13859.109,730.59,498,9474,0.05,0.95,9972,-4595712,254976,-4850688,3677.655,1.213,5.261,1449067.02,2073.057,1472.056,0.367,0.667,-1.222,2.222,-85.663,0.186
9404.064,2585.508,-14543.568,792.675,514,9459,0.052,0.948,9973,-4579840,263168,-4843008,4799.995,1.929,7.218,1835109.495,2759.563,2026.165,0.333,0.7,-0.909,1.909,-62.415,0.136
10280.793,1235.651,-14487.307,757.269,494,9479,0.05,0.95,9973,-4600320,252928,-4853248,4602.18,1.693,6.879,1744745.145,2607.99,1834.121,0.4,0.633,-1.714,2.714,-65.052,0.141
9845.801,913.968,-14551.499,692.886,452,9521,0.045,0.955,9973,-4643328,231424,-4874752,3807.135,1.341,5.691,1436448.92,2147.158,1482.048,0.367,0.667,-1.222,2.222,-79.117,0.17
9393.482,2151.631,-14339.039,809.143,531,9438,0.053,0.947,9969,-4560384,271872,-4832256,4604.92,2.04,6.842,1808829.645,2687.711,2032.817,0.367,0.667,-1.222,2.222,-64.584,0.141
10040.965,1956.105,-14155.382,733.567,490,9483,0.049,0.951,9973,-4604416,250880,-4855296,4591.955,1.264,6.704,1728510.285,2523.373,1713.552,0.367,0.667,-1.222,2.222,-67.421,0.146
10034.869,2241.638,-13800.661,748.983,512,9461,0.051,0.949,9973,-4581888,262144,-4844032,7766.65,2.878,11.079,3109693.15,4436.082,3121.937,0.367,0.667,-1.222,2.222,-40.337,0.088
8715.07,979.368,-13637.949,737.627,510,9456,0.051,0.949,9966,-4580352,261120,-4841472,16524.12,11.882,23.306,7563479.17,10667.813,9440.222,0.4,0.633,-1.714,2.714,-18.489,0.04
9189.666,1205.212,-13504.0,680.29,477,9495,0.048,0.952,9972,-4617216,244224,-4861440,4174.525,2.377,5.806,1849078.015,2571.736,2165.091,0.367,0.667,-1.222,2.222,-75.607,0.163
7517.263,1063.236,-8021.333,966.822,372,3102,0.107,0.893,3474,-1397760,190464,-1588224,5145.1,9.53,13.026,1357527.17,3436.778,4205.091,0.3,0.733,-0.692,1.692,-38.067,0.095
9689.814,1825.04,-9808.314,1024.0,306,2931,0.095,0.905,3237,-1344000,156672,-1500672,2468.695,3.585,8.068,467051.12,1526.311,1356.033,0.3,0.733,-0.692,1.692,-54.211,0.131
9707.012,1361.291,-8401.702,1013.048,370,3085,0.107,0.893,3455,-1390080,189440,-1579520,5009.74,9.765,13.359,1258727.075,3356.606,4074.656,0.3,0.733,-0.692,1.692,-37.8,0.094
8020.997,1230.783,-8088.566,995.411,383,3128,0.109,0.891,3511,-1405440,196096,-1601536,4890.13,11.822,12.38,1399790.255,3543.773,4841.706,0.333,0.7,-0.909,1.909,-45.938,0.115
8400.309,1439.563,-8234.446,984.0,369,3104,0.106,0.894,3473,-1400320,188928,-1589248,3466.22,8.698,9.003,951370.785,2471.093,3526.326,0.3,0.733,-0.692,1.692,-61.354,0.152
8164.325,1534.419,-8950.965,1008.941,335,2972,0.101,0.899,3307,-1350144,171520,-1521664,1254.04,2.389,3.688,280923.145,826.245,922.279,0.3,0.733,-0.692,1.692,-126.857,0.311
8155.131,1467.541,-8469.558,986.274,366,3143,0.104,0.896,3509,-1421824,187392,-1609216,5430.905,10.747,14.292,1401669.2,3688.603,4473.598,0.3,0.733,-0.692,1.692,-34.978,0.086
8899.582,695.461,-8273.455,954.182,82,711,0.103,0.897,793,-322048,41984,-364032,408.775,1.933,4.645,21967.505,249.631,205.78,0.3,0.733,-0.692,1.692,-74.326,0.183
8292.258,1539.937,-10104.0,975.622,242,2526,0.087,0.913,2768,-1169408,123904,-1293312,6771.11,16.183,26.553,1163106.145,4561.201,4187.315,0.3,0.733,-0.692,1.692,-14.235,0.034
8604.652,1315.32,-8308.487,1004.936,369,3067,0.107,0.893,3436,-1381376,188928,-1570304,4082.905,9.32,10.83,1078588.725,2860.978,3739.592,0.3,0.733,-0.692,1.692,-48.586,0.121
8456.097,1344.947,-8542.46,1051.527,382,3120,0.109,0.891,3502,-1401856,195584,-1597440,4384.865,8.602,11.756,1090018.405,2922.301,3569.503,0.3,0.733,-0.692,1.692,-41.573,0.104
9388.009,1414.551,-9307.976,1091.855,354,3036,0.104,0.896,3390,-1373184,181248,-1554432,2519.66,8.425,7.567,610058.05,1832.006,2914.929,0.233,0.8,-0.412,1.412,-76.946,0.19
8917.296,1369.033,-8569.84,1021.262,373,3130,0.106,0.894,3503,-1411584,190976,-1602560,3756.29,7.956,10.044,963966.695,2577.451,3230.257,0.3,0.733,-0.692,1.692,-50.24,0.125
8655.881,1370.043,-8400.086,1040.516,378,3068,0.11,0.89,3446,-1377280,193536,-1570816,3291.54,10.413,8.825,885845.46,2374.921,4033.831,0.3,0.733,-0.692,1.692,-62.111,0.155
8275.95,1169.523,-8079.61,966.275,385,3235,0.106,0.894,3620,-1459200,197120,-1656320,3950.695,8.275,9.659,1099773.18,2688.932,3684.411,0.3,0.733,-0.692,1.692,-53.9,0.134
8693.723,1449.037,-8609.609,980.854,341,3010,0.102,0.898,3351,-1366528,174592,-1541120,3259.265,7.965,9.13,803403.78,2250.431,3062.894,0.3,0.733,-0.692,1.692,-58.29,0.143
8939.663,1437.066,-8835.575,1107.416,385,3089,0.111,0.889,3474,-1384448,197120,-1581568,3105.98,9.69,8.7,825229.545,2311.567,3543.165,0.3,0.733,-0.692,1.692,-65.99,0.166
8868.421,1419.736,-8133.413,1008.64,394,3193,0.11,0.89,3587,-1433088,201728,-1634816,3341.61,7.827,8.333,935716.435,2333.457,3348.29,0.3,0.733,-0.692,1.692,-64.069,0.16
8499.28,1008.198,-8356.477,954.667,358,3150,0.102,0.898,3508,-1429504,183296,-1612800,5845.47,10.751,15.183,1533726.92,3983.706,4471.549,0.333,0.7,-0.909,1.909,-34.125,0.084
8969.181,1005.032,-7992.32,969.97,377,3122,0.108,0.892,3499,-1405440,193024,-1598464,3525.005,8.348,8.835,986815.065,2473.221,3550.174,0.333,0.7,-0.909,1.909,-61.015,0.152
7857.367,1008.365,-8394.105,972.529,359,3115,0.103,0.897,3474,-1411072,183808,-1594880,4176.08,9.675,11.019,1110615.985,2930.385,3902.529,0.3,0.733,-0.692,1.692,-47.633,0.117
8417.171,1140.022,-8135.96,939.52,367,3194,0.103,0.897,3561,-1447424,187904,-1635328,3556.715,9.132,8.87,1026088.76,2558.825,3831.373,0.333,0.7,-0.909,1.909,-62.044,0.153
8729.541,982.472,-9521.349,946.892,307,3087,0.09,0.91,3394,-1423360,157184,-1580544,2846.835,5.857,8.575,614307.615,1850.324,2215.598,0.3,0.733,-0.692,1.692,-57.322,0.137
8476.82,1294.824,-7934.726,962.56,376,3115,0.108,0.892,3491,-1402368,192512,-1594880,6785.89,8.694,16.922,1683306.39,4197.772,4341.847,0.3,0.733,-0.692,1.692,-27.344,0.068
8554.442,1148.252,-8352.99,968.29,365,3165,0.103,0.897,3530,-1433600,186880,-1620480,4807.545,11.457,12.423,1318819.815,3407.803,4681.478,0.333,0.7,-0.909,1.909,-44.631,0.11
8081.794,1185.869,-8583.033,930.652,329,3051,0.097,0.903,3380,-1393664,168448,-1562112,5618.72,9.485,15.479,1326706.06,3654.838,3959.311,0.3,0.733,-0.692,1.692,-32.156,0.078
8432.34,1505.215,-8215.391,1024.0,392,3161,0.11,0.89,3553,-1417728,200704,-1618432,3453.11,8.54,8.787,959734.56,2442.073,3553.304,0.3,0.733,-0.692,1.692,-62.702,0.157
8446.054,1490.666,-8469.113,1029.306,388,3209,0.108,0.892,3597,-1444352,198656,-1643008,4338.835,8.548,11.211,1123652.6,2903.495,3680.654,0.333,0.7,-0.909,1.909,-45.612,0.114
8965.823,1757.973,-10632.0,963.528,239,2658,0.082,0.918,2897,-1238528,122368,-1360896,3945.395,7.178,15.472,603535.495,2366.806,2365.907,0.333,0.7,-0.909,1.909,-28.464,0.067
8383.992,1463.974,-8490.227,1013.389,382,3217,0.106,0.894,3599,-1451520,195584,-1647104,3133.755,7.681,8.098,856234.485,2212.492,3150.748,0.3,0.733,-0.692,1.692,-67.373,0.167
8578.981,1178.13,-8210.01,977.455,378,3191,0.106,0.894,3569,-1440256,193536,-1633792,3985.65,8.442,10.039,1076070.39,2710.505,3661.575,0.3,0.733,-0.692,1.692,-51.766,0.128
8441.389,1519.235,-8630.075,1046.022,380,3152,0.108,0.892,3532,-1419264,194560,-1613824,3227.64,8.098,8.653,841855.545,2256.985,3220.469,0.3,0.733,-0.692,1.692,-63.179,0.157
8863.001,1017.66,-8478.28,1037.838,375,3080,0.109,0.891,3455,-1384960,192000,-1576960,3222.505,9.45,8.686,892042.17,2404.426,3582.82,0.333,0.7,-0.909,1.909,-66.037,0.165
8127.342,1559.065,-8042.02,1034.343,400,3110,0.114,0.886,3510,-1387520,204800,-1592320,4758.86,10.802,12.017,1332523.975,3364.96,4529.348,0.333,0.7,-0.909,1.909,-43.049,0.109
8620.398,1270.4,-8124.426,982.204,376,3126,0.107,0.893,3502,-1408000,192512,-1600512,2933.465,7.859,7.464,827927.805,2106.687,3235.689,0.3,0.733,-0.692,1.692,-72.658,0.181
8522.383,1018.454,-8405.117,966.531,370,3234,0.103,0.897,3604,-1466368,189440,-1655808,4078.935,7.644,10.379,1055185.555,2684.951,3371.432,0.3,0.733,-0.692,1.692,-47.523,0.117
8678.444,1326.847,-7963.34,984.039,394,3204,0.11,0.89,3598,-1438720,201728,-1640448,5247.06,9.808,12.767,1465575.23,3565.876,4422.34,0.3,0.733,-0.692,1.692,-39.894,0.1
8448.645,862.194,-8808.602,979.719,354,3200,0.1,0.9,3554,-1457152,181248,-1638400,3232.205,8.633,8.712,857317.2,2310.828,3366.648,0.3,0.733,-0.692,1.692,-64.178,0.157
8428.025,1652.277,-8506.866,977.455,357,3107,0.103,0.897,3464,-1408000,182784,-1590784,5450.135,9.058,14.573,1349634.395,3608.648,3759.723,0.3,0.733,-0.692,1.692,-32.896,0.081
9137.406,1812.384,-11005.361,1008.0,189,2085,0.083,0.917,2274,-970752,96768,-1067520,968.88,10.36,5.02,133055.31,689.406,2017.417,0.333,0.7,-0.909,1.909,-119.504,0.28
8674.897,1621.699,-8437.221,1059.217,391,3131,0.111,0.889,3522,-1402880,200192,-1603072,2884.54,7.822,7.611,778994.185,2055.394,3119.864,0.3,0.733,-0.692,1.692,-72.138,0.181
8546.983,1295.044,-8039.164,980.48,383,3156,0.108,0.892,3539,-1419776,196096,-1615872,3345.335,7.665,8.342,924010.375,2304.265,3305.757,0.3,0.733,-0.692,1.692,-63.147,0.157
9062.463,773.58,-8406.204,903.221,344,3218,0.097,0.903,3562,-1471488,176128,-1647616,4803.135,9.322,12.284,1271129.03,3250.969,4017.461,0.3,0.733,-0.692,1.692,-43.704,0.106
8579.246,1282.661,-8316.684,1021.333,383,3135,0.109,0.891,3518,-1409024,196096,-1605120,2930.05,7.697,7.611,801220.45,2081.092,3125.962,0.3,0.733,-0.692,1.692,-72.045,0.18
9320.323,1121.358,-8597.886,986.667,370,3241,0.102,0.898,3611,-1469952,189440,-1659392,2758.25,7.369,7.164,753658.855,1957.555,2990.01,0.3,0.733,-0.692,1.692,-76.491,0.188
9216.0,1867.382,-10342.4,990.968,240,2525,0.087,0.913,2765,-1169920,122880,-1292800,5167.76,8.27,20.754,784326.24,3149.905,2585.151,0.3,0.733,-0.692,1.692,-18.813,0.044
9699.044,824.233,-8717.763,976.951,353,3167,0.1,0.9,3520,-1440768,180736,-1621504,2212.21,7.555,5.963,618319.965,1666.631,2858.221,0.3,0.733,-0.692,1.692,-104.095,0.254
9565.482,1166.115,-8906.032,1046.141,378,3218,0.105,0.895,3596,-1454080,193536,-1647616,3162.505,7.965,8.547,808232.05,2184.411,3165.962,0.333,0.7,-0.909,1.909,-62.358,0.154
9417.803,1141.131,-8453.389,1040.168,386,3137,0.11,0.89,3523,-1408512,197632,-1606144,3674.825,9.268,9.671,987181.895,2597.847,3731.236,0.3,0.733,-0.692,1.692,-55.789,0.14
8159.528,1295.101,-8550.674,988.215,359,3123,0.103,0.897,3482,-1415168,183808,-1598976,5713.495,10.341,15.318,1405574.285,3768.296,4383.157,0.3,0.733,-0.692,1.692,-32.205,0.079
8975.962,969.662,-8254.694,937.354,357,3160,0.102,0.898,3517,-1435136,182784,-1617920,4259.735,10.47,10.894,1183693.835,3027.35,4310.358,0.3,0.733,-0.692,1.692,-49.691,0.122
9543.197,1199.091,-8428.704,1024.0,396,3276,0.108,0.892,3672,-1474560,202752,-1677312,3958.445,7.806,9.971,1039657.21,2618.784,3453.394,0.3,0.733,-0.692,1.692,-51.079,0.127
9540.917,1163.48,-8798.609,1026.798,367,3162,0.104,0.896,3529,-1431040,187904,-1618944,2819.55,8.692,7.683,767612.98,2091.589,3275.048,0.3,0.733,-0.692,1.692,-80.432,0.198
8478.973,1082.371,-8342.905,980.656,362,3096,0.105,0.895,3458,-1399808,185344,-1585152,6417.57,11.044,16.933,1578202.06,4164.122,4831.551,0.3,0.733,-0.692,1.692,-28.634,0.071
8916.221,1074.097,-8522.071,1000.49,383,3279,0.105,0.895,3662,-1482752,196096,-1678848,3878.025,8.916,9.868,1054731.375,2683.795,3763.423,0.333,0.7,-0.909,1.909,-54.938,0.136
8763.073,1647.9,-8225.114,1008.64,394,3229,0.109,0.891,3623,-1451520,201728,-1653248,3445.165,7.727,8.591,946157.12,2359.494,3352.406,0.3,0.733,-0.692,1.692,-60.472,0.151
8692.837,1134.199,-8466.863,977.947,361,3142,0.103,0.897,3503,-1423872,184832,-1608704,4275.37,9.86,11.281,1159480.03,3059.314,3881.772,0.3,0.733,-0.692,1.692,-49.889,0.123
8171.628,1525.865,-9577.205,978.097,277,2731,0.092,0.908,3008,-1256448,141824,-1398272,7469.625,15.182,25.669,1453008.915,4993.158,4570.955,0.3,0.733,-0.692,1.692,-15.827,0.038
4318.313,849.056,-3356.444,1024.0,16,59,0.213,0.787,75,-22016,8192,-30208,151.685,9.454,8.923,1924.39,113.199,140.403,0.3,0.733,-0.692,1.692,-17.56,0.06
9172.395,1747.014,-10981.878,981.773,186,2102,0.081,0.919,2288,-980992,95232,-1076224,924.665,10.331,4.742,133351.515,683.854,2025.261,0.3,0.733,-0.692,1.692,-132.055,0.308
8329.994,1480.376,-10311.187,1015.742,369,3766,0.089,0.911,4135,-1739264,188928,-1928192,2986.915,2.249,8.008,640751.235,1717.832,1281.68,0.233,0.8,-0.412,1.412,-54.398,0.129
10276.255,2107.336,-10926.613,1044.717,353,3692,0.087,0.913,4045,-1709568,180736,-1890304,2083.15,2.573,6.021,445916.655,1288.776,1114.618,0.233,0.8,-0.412,1.412,-76.816,0.182
9036.734,1316.8,-11159.864,1076.364,370,3858,0.088,0.912,4228,-1785856,189440,-1975296,2557.685,6.297,7.246,563967.51,1597.642,2432.225,0.2,0.833,-0.316,1.316,-63.269,0.15
9866.914,1760.559,-11558.788,1061.463,340,3725,0.084,0.916,4065,-1733120,174080,-1907200,1437.755,1.338,4.37,274434.84,834.148,651.563,0.2,0.833,-0.316,1.316,-103.267,0.242
8487.228,1321.012,-10464.561,978.824,325,3495,0.085,0.915,3820,-1623040,166400,-1789440,2530.195,2.282,7.42,501209.055,1469.821,1117.702,0.233,0.8,-0.412,1.412,-60.13,0.142
9330.521,1326.525,-11351.579,1077.895,320,3370,0.087,0.913,3690,-1561600,163840,-1725440,1622.575,1.571,5.337,283385.6,932.189,734.51,0.233,0.8,-0.412,1.412,-84.992,0.201
9853.059,1383.38,-14349.474,879.009,194,3195,0.057,0.943,3389,-1536512,99328,-1635840,907.285,1.243,3.997,116684.335,514.028,405.079,0.233,0.8,-0.412,1.412,-113.904,0.251
9363.716,1614.997,-10431.658,1048.642,383,3810,0.091,0.909,4193,-1754624,196096,-1950720,2300.54,2.648,6.151,530398.215,1418.177,1258.75,0.233,0.8,-0.412,1.412,-74.495,0.178
9446.511,1518.581,-10363.139,1066.127,329,3198,0.093,0.907,3527,-1468928,168448,-1637376,1857.085,1.72,5.877,338363.8,1070.772,840.987,0.233,0.8,-0.412,1.412,-76.348,0.183
8601.728,1073.835,-9792.736,1021.04,345,3328,0.094,0.906,3673,-1527296,176640,-1703936,1727.81,2.098,4.979,356668.38,1027.863,966.473,0.233,0.8,-0.412,1.412,-90.767,0.218
9636.889,2162.774,-10863.304,1132.124,356,3416,0.094,0.906,3772,-1566720,182272,-1748992,1482.755,1.367,4.605,273851.985,850.472,687.906,0.267,0.767,-0.533,1.533,-96.89,0.233
9455.663,1343.332,-11191.684,1105.455,380,3869,0.089,0.911,4249,-1786368,194560,-1980928,2313.8,2.524,6.555,481989.81,1365.41,1235.907,0.2,0.833,-0.316,1.316,-68.744,0.164
8344.061,1554.628,-11297.928,1073.349,348,3663,0.087,0.913,4011,-1697280,178176,-1875456,2133.905,2.448,6.427,427209.895,1286.777,1094.315,0.2,0.833,-0.316,1.316,-70.56,0.167
10424.167,1958.953,-12871.934,938.667,220,3042,0.067,0.933,3262,-1444864,112640,-1557504,1102.9,1.451,4.576,151013.005,626.61,513.09,0.233,0.8,-0.412,1.412,-99.798,0.225
10159.497,1235.097,-10748.697,1017.394,308,3254,0.086,0.914,3562,-1508352,157696,-1666048,1874.16,2.116,6.046,343400.2,1107.743,927.378,0.233,0.8,-0.412,1.412,-78.253,0.185
8226.801,1460.035,-10423.547,1094.843,340,3237,0.095,0.905,3577,-1483264,174080,-1657344,1769.615,2.103,5.565,339724.89,1068.317,876.983,0.233,0.8,-0.412,1.412,-79.804,0.192
9059.807,1090.803,-9964.072,1024.0,334,3250,0.093,0.907,3584,-1492992,171008,-1664000,2446.39,2.035,7.325,468246.205,1401.935,1006.539,0.267,0.767,-0.533,1.533,-59.82,0.144
9700.777,1366.222,-10946.43,1037.045,318,3378,0.086,0.914,3696,-1566720,162816,-1729536,1922.52,2.086,6.103,353693.18,1122.835,927.6,0.233,0.8,-0.412,1.412,-75.966,0.179
9806.561,1195.798,-10918.054,1069.279,307,3156,0.089,0.911,3463,-1458688,157184,-1615872,3332.685,2.713,11.297,546031.875,1850.956,1342.314,0.233,0.8,-0.412,1.412,-39.043,0.093
9588.099,2499.245,-12515.556,1081.344,264,3080,0.079,0.921,3344,-1441792,135168,-1576960,859.99,6.684,3.426,142684.335,568.463,1709.599,0.233,0.8,-0.412,1.412,-151.771,0.352
